id_cliente,nome_completo,cpf,data_nascimento,e-mail,telefone,cidade,uf,renda_mensal,segmento,data_cadastro
CLT-0265,Tatiane Silva Carvalho,82142369143,1977-03-29,tatiane.carvalho56@outlook.com,41973287923,Brasília,DF,11017.2,premium,2020-10-11
CLT-0382,César Dias,51004627765,1975-06-05,cesar.dias86@bol.com.br,,Fortaleza,CE,2904.64,varejo,2019-02-16
CLT-0566,Lucas  Nascimento,80820391702,2000-09-07,lucas.nascimento88@gmail.com,19953345597,Brasília,DF,24407.15,varejo,2023-07-23
CLT-0371,Helena Ferreira Ferreira,16772696084,1993-08-16,HELENA.FERREIRA@HOTMAIL.COM,71995846608,Campinas,SP,43988.65,varejo,2023-09-13
CLT-0359,Ana Teixeira Santos,09687304519,1988-10-19,ana.santos26@outlook.com,85936857115,Recife,PE,29392.74,premium,2018-08-04
CLT-0347,Eduarda  Costa Teixeira,19102312110,1959-08-09,,41918192301,Belém,PA,26249.75,premium,2019-04-28
CLT-0657,Carla Dias,88804851420,1980-02-09,carla.dias91@yahoo.com.br,41975655878,Fortaleza,CE,6545.14,varejo,2018-03-31
CLT-0086,Tatiane Cardoso Araújo,3074505444,1959-06-24,tatiane.araujo23@outlook.com,,Belo Horizonte,MG,36068.8,premium,2022-03-13
CLT-0791,Samuel Rodrigues Oliveira,11892605554,1950-09-06,samuel.oliveira49@gmail.com,51938747524,Rio De Janeiro,RJ,1459.92,premium,2026-12-05
CLT-0542,Fátima Silva Costa,87156478370,2003-09-13,fatima.costa36@yahoo.com.br,51947399684,Vitória,ES,3000.96,varejo,2024-02-12
CLT-0707,Otávio Ferreira Almeida,70906761837,1964-11-16,otavio.almeida22@bol.com.br,61910428916,Rio De Janeiro,RJ,40326.33,private,2016-06-22
CLT-0386,Eduarda Freitas,26384091122,1971-06-29,eduarda.freitas65@bol.com.br,62997624181,Belo Horizonte,MG,2323.65,varejo,2022-11-18
CLT-0231,Ana Dias Ribeiro,2850676251,1986-05-18,ana.ribeiro68@bol.com.br,85929315752,Goiânia,GO,5518.93,varejo,2019-12-10
CLT-0573,João Dias,74890476078,1954-01-14,joao.dias62@hotmail.com,,Rio De Janeiro,RJ,11579.24,premium,2025-07-20
CLT-0315,Isabela Carvalho,74113257970,1981-09-22,isabela.carvalho48@gmail.com,62989795093,Recife,PE,7059.14,premium,2023-05-31
CLT-0020,Thiago Rocha,46488771906,1973-09-25,thiago.rocha19@gmail.com,,Fortaleza,CE,15140.53,varejo,2015-06-19
CLT-0486,Yasmin Dias Ferreira,35305970255,1952-12-18,yasmin.ferreira73@yahoo.com.br,81977754381,Sao Paulo,SP,13296.55,varejo,2016-03-10
CLT-0091,Felipe  Lima Martins,66760083505,1962-11-07,felipe.martins98@hotmail.com,11910675076,Salvador,BA,4212.96,premium,2021-12-31
CLT-0815,Gabriela Dias,44950609580,1974-04-08,gabriela.dias70@gmail.com,81952976578,São Paulo,SP,5748.03,varejo,2019-12-11
CLT-0816,Vera Rodrigues Oliveira,91953016472,2001-04-09,vera.oliveira84@yahoo.com.br,21986905808,Goiânia,GO,18175.66,varejo,2022-03-07
CLT-0241,Igor Costa Rocha,25267711964,1997-04-08,igor.rocha64@outlook.com,31939797308,Campinas,SP,3352.34,premium,2025-10-17
CLT-0399,Bruno Freitas,50902556184,1951-01-13,bruno.freitas82@bol.com.br,21999413423,Vitória,ES,52214.93,premium,2025-10-09
CLT-0740,Olívia Pereira,65461253606,1951-09-07,olivia.pereira45@yahoo.com.br,,Rio De Janeiro,RJ,3336.01,varejo,2021-09-26
CLT-0122,Karina Rodrigues,00528127358,1951-09-05,karina.rodrigues89@bol.com.br,81941611349,Curitiba,PR,10984.67,private,2018-08-01
CLT-0645,Mariana Ferreira Martins,10480283541,1985-11-12,mariana.martins26@gmail.com,47939441828,Vitória,ES,3761.96,varejo,2020-11-20
CLT-0629,Fátima Nascimento,91177666505,1957-06-07,fatima.nascimento57@outlook.com,71920963048,Curitiba,PR,17388.46,private,2016-09-12
CLT-0706,Nicolas Pereira,73805203881,1983-05-27,NICOLAS.PEREIRA@HOTMAIL.COM,62980269404,Goiânia,GO,18200.02,varejo,2021-08-04
CLT-0101,Karina  Teixeira,83281826886,1961-02-09,karina.teixeira77@gmail.com,41964376424,Recife,PE,18117.68,varejo,2025-08-26
CLT-0360,Gustavo Araújo,7820582958,2002-01-20,gustavo.araujo70@yahoo.com.br,41974932339,Goiânia,GO,15225.82,private,2026-03-31
CLT-0444,Samuel Oliveira,98748694155,1958-11-09,samuel.oliveira24@yahoo.com.br,19918072812,Fortaleza,CE,7762.33,premium,2019-01-19
CLT-0317,Helena Ribeiro,95119181828,1960-10-09,helena.ribeiro66@outlook.com,81941272197,Manaus,AM,8385.01,premium,2021-03-18
CLT-0621,Karina Almeida,35999400410,1986-07-28,karina.almeida71@hotmail.com,81928974738,Brasília,DF,41442.0,varejo,2017-03-08
CLT-0116,Paulo Cardoso,89061203471,1974-03-21,paulo.cardoso23@yahoo.com.br,61969035222,Campinas,SP,18192.68,premium,2022-11-16
CLT-0094,Eduarda Campos,00225579415,1995-11-28,eduarda.campos7@gmail.com,71975578479,Goiânia,GO,18226.98,varejo,2025-09-22
CLT-0576,Igor Dias,70898709201,1975-05-06,igor.dias25@bol.com.br,85956224643,Manaus,AM,3468.0,premium,2018-04-04
CLT-0593,Natália Silva,44203158925,1976-11-02,,11986784132,Florianópolis,SC,21806.3,varejo,2020-06-02
CLT-0748,Igor Freitas,15559062787,1972-11-04,igor.freitasgmail.com,61926053489,Porto Alegre,RS,3022.94,varejo,2023-02-10
CLT-0534,Helena Souza,21564952549,1953-11-04,helena.souza41@outlook.com,71955285637,Goiania,GO,36771.05,varejo,2017-10-10
CLT-0349,Igor Oliveira Rocha,57575747583,1994-04-24,igor.rochagmail.com,62967817713,Belo Horizonte,MG,2593.9,varejo,2024-01-17
CLT-0626,Gabriela Martins,32959452315,2003-11-11,gabriela.martins64@bol.com.br,31996077338,Salvador,BA,3079.78,varejo,2018-02-19
CLT-0683,Juliana Ribeiro,90525659950,1992-03-14,,51936884812,Rio De Janeiro,RJ,,varejo,2019-03-04
CLT-0259,Vinícius Oliveira Rodrigues,88397745731,1973-04-19,vinicius.rodrigues18@bol.com.br,21967834971,Brasília,DF,50121.39,premium,2019-08-14
CLT-0208,Vinícius Martins,86371597412,1998-03-26,vinicius.martins43@bol.com.br,11990051439,Recife,PE,54677.79,varejo,2023-08-28
CLT-0187,Helena Lima,1837455084,2059-01-20,helena.lima46@hotmail.com,,Curitiba,PR,14041.75,varejo,2025-02-04
CLT-0097,César Cardoso,10272614933,1990-09-10,CESAR.CARDOSO@HOTMAIL.COM,41984884122,Salvador,BA,12261.67,varejo,2024-04-18
CLT-0238,Vera Araújo,89164983735,1981-03-04,vera.araujo38@outlook.com,71935508308,Curitiba,PR,8124.9,varejo,2023-08-04
CLT-0766,Juliana Silva,80928261641,1951-07-04,juliana.silva7@yahoo.com.br,41990722221,Fortaleza,CE,7571.97,varejo,2015-09-30
CLT-0557,Mariana Dias Souza,63494290461,2075-05-27,mariana.souza59@hotmail.com,21993828231,Rio De Janeiro,RJ,34480.49,premium,2026-02-02
CLT-0280,Felipe Oliveira,94353537513,1984-10-03,felipe.oliveira69@gmail.com,71969292305,Campinas,SP,38893.17,varejo,2023-02-15
CLT-0034,Karina Oliveira,77997995527,1979-11-18,karina.oliveira83@hotmail.com,51955001920,Porto Alegre,RS,1819.79,varejo,2025-05-10
CLT-0008,Débora Oliveira Ferreira,82449353487,1998-03-27,DEBORA.FERREIRA84@BOL.COM.BR,11925127939,Campinas,SP,7176.97,varejo,2022-06-25
CLT-0411,Otávio Martins,27300869661,1967-01-27,otavio.martins70@hotmail.com,71992554310,Vitória,ES,1829.32,premium,2022-06-07
CLT-0655,Igor Rocha Barbosa,60919351174,1966-07-26,igor.barbosa64@hotmail.com,19946038434,Vitória,ES,16122.76,private,2024-05-16
CLT-0038,Karina Rodrigues Carvalho,05152204727,1996-04-14,karina.carvalho58@outlook.com,21913115193,Fortaleza,CE,34958.46,private,2024-06-29
CLT-0171,Débora Santos,86407905696,1986-12-16,debora.santosgmail.com,81926394373,Recife,PE,33044.67,premium,2022-08-13
CLT-0584,Fátima Moreira,91401693328,1991-04-15,fatima.moreira91@hotmail.com,51991042156,Florianópolis,SC,5907.13,varejo,2015-03-16
CLT-0442,Priscila Barbosa,14131935923,1973-09-11,priscila.barbosa62@hotmail.com,41987847678,Campinas,SP,43030.01,varejo,2020-07-29
CLT-0601,Marcos Monteiro,30291585423,1969-08-13,marcos.monteiro21@bol.com.br,71971082130,Belo Horizonte,MG,29340.86,private,2020-09-14
CLT-0802,Carla Ferreira,43333188384,1959-02-25,carla.ferreiragmail.com,21930956899,Belo Horizonte,MG,2495.08,varejo,2015-04-14
CLT-0256,Nicolas Campos,84964985601,1964-11-11,nicolas.campos78@yahoo.com.br,31968615019,Rio De Janeiro,RJ,2244.49,varejo,2023-06-05
CLT-0012,Natália Rocha,93676320163,1975-06-18,natalia.rocha26@hotmail.com,85986111822,Florianópolis,SC,1353.74,varejo,2017-09-21
CLT-0203,Larissa Campos Freitas,50033423425,1970-08-29,larissa.freitas1@outlook.com,41913523884,Belém,PA,25696.08,varejo,2015-06-21
CLT-0736,Igor Santos,76958444202,1986-11-02,igor.santos38@outlook.com,62934445113,São Paulo,SP,6263.95,varejo,2019-04-17
CLT-0614,Isabela  Campos Teixeira,49719670683,1968-05-27,isabela.teixeira74@outlook.com,,Manaus,AM,24393.49,premium,2022-06-11
CLT-0806,João Campos,48749391660,1951-05-30,joao.campos22@outlook.com,11911705953,São Paulo,SP,6455.65,varejo,2015-07-07
CLT-0633,Fátima Cardoso,9344212914,1979-05-03,fatima.cardoso97@yahoo.com.br,11940483414,Recife,PE,10151.88,premium,2026-01-25
CLT-0437,Vera Monteiro Santos,66984166123,1978-05-30,vera.santos51@bol.com.br,81988625360,Salvador,BA,22604.75,varejo,2022-03-25
CLT-0137,Wesley Teixeira,60558303441,1961-08-21,wesley.teixeira38@hotmail.com,61911002865,Vitória,ES,3607.94,premium,2015-08-27
CLT-0451,Natália Gomes,93781053912,1992-07-16,natalia.gomes86@outlook.com,85951859828,Manaus,AM,17910.22,premium,2024-07-18
CLT-0268,Ana Costa,97916202232,1956-01-10,ana.costa57@yahoo.com.br,41988018871,Campinas,SP,4048.15,premium,2026-01-21
CLT-0670,Gustavo Monteiro,92177351668,2003-08-20,gustavo.monteiro40@outlook.com,,Campinas,SP,3240.24,varejo,2025-09-22
CLT-0787,Karina Silva,25723163160,1968-06-23,karina.silva64@gmail.com,19992542258,Vitória,ES,33797.7,varejo,2016-03-25
CLT-0745,Ana Santos,49812130088,1954-10-23,ana.santosgmail.com,85959637151,Campinas,SP,53843.52,varejo,2024-01-30
CLT-0551,Vera Freitas,2647528646,1966-09-05,vera.freitas13@bol.com.br,11979752973,Rio De Janeiro,RJ,29163.2,varejo,2015-05-08
CLT-0426,Renato Ferreira,2052229993,1984-04-22,renato.ferreira61@hotmail.com,62979976356,Campinas,SP,6593.67,private,2021-10-19
CLT-0516,Isabela Nascimento,37361587366,1977-07-30,isabela.nascimento42@bol.com.br,41967129350,Vitória,ES,16606.15,varejo,2020-02-07
CLT-0218,Rafaela Dias,64027011686,1988-04-18,rafaela.dias94@gmail.com,31938907138,Curitiba,PR,17570.41,premium,2025-11-29
CLT-0747,Paulo Ribeiro,28267126937,2004-07-04,paulo.ribeiro36@gmail.com,,Rio De Janeiro,RJ,4163.04,premium,2024-04-18
CLT-0646,Paulo Freitas,47053110583,1957-10-12,paulo.freitasgmail.com,,Goiânia,GO,13149.07,premium,2026-04-20
CLT-0697,Otávio Barbosa Barbosa,62720536499,1969-08-30,otavio.barbosa3@outlook.com,31996956718,Rio De Janeiro,RJ,44602.17,varejo,2018-11-06
CLT-0552,Karina Dias Souza,7797247925,1978-04-19,karina.souza35@hotmail.com,21992209933,Campinas,SP,4128.08,premium,2022-03-17
CLT-0186,Sofia Martins Cardoso,39597246657,1970-10-22,sofia.cardoso83@outlook.com,47943945627,Campinas,SP,49048.37,varejo,2025-10-30
CLT-0124,Marcos Almeida Souza,17058650948,1961-08-23,marcos.souza76@outlook.com,,Brasília,DF,4493.25,premium,2020-03-07
CLT-0159,Lucas Gomes Oliveira,04310385695,1966-11-24,lucas.oliveira67@gmail.com,81996869986,Salvador,BA,14497.22,varejo,2017-12-16
CLT-0563,Priscila Pereira,94203983135,2000-01-11,priscila.pereira30@yahoo.com.br,47913152850,Brasília,DF,19064.66,premium,2024-05-21
CLT-0166,Carla  Rocha Monteiro,24955289389,1993-12-06,carla.monteiro2@gmail.com,11996644555,Florianópolis,SC,7640.44,premium,2018-08-11
CLT-0143,Vera Souza,78469973354,2056-03-30,vera.souzagmail.com,,Belo Horizonte,MG,1778.75,premium,2026-06-13
CLT-0387,Natália Freitas,30073095055,1959-04-17,natalia.freitas9@hotmail.com,61985932396,Vitória,ES,42298.31,varejo,2017-08-12
CLT-0461,Eduarda Carvalho,67398344883,1966-08-06,eduarda.carvalho98@hotmail.com,,Goiânia,GO,13048.12,private,2021-09-06
CLT-0780,Rafaela Campos,62394599426,1996-03-12,rafaela.campos89@hotmail.com,11962924380,São Paulo,SP,38609.8,varejo,2016-01-22
CLT-0013,Wesley Campos,14345581223,1989-09-15,wesley.campos58@outlook.com,41920527797,Florianópolis,SC,51106.99,premium,2024-04-29
CLT-0412,Samuel Oliveira Gomes,05344077794,1896-01-01,samuel.gomesgmail.com,81932897606,Vitória,ES,27835.98,premium,2017-12-01
CLT-0362,Henrique Ribeiro Araújo,75504768169,1966-08-30,henrique.araujo48@hotmail.com,19990331447,São Paulo,SP,1968.33,premium,2016-12-12
CLT-0421,Wesley Souza,53641547155,2006-09-05,wesley.souza77@yahoo.com.br,31969984513,Curitiba,PR,4396.17,varejo,2017-08-03
CLT-0395,Thiago Ribeiro Souza,82073651189,1983-04-10,THIAGO.SOUZA@HOTMAIL.COM,,Curitiba,PR,6252.98,varejo,2018-07-09
CLT-0413,Larissa Barbosa,25523561781,1994-02-23,larissa.barbosa3@yahoo.com.br,31926652287,Salvador,BA,,varejo,2019-11-28
CLT-0227,Nicolas Nascimento Pereira,84872975859,1978-03-13,nicolas.pereira39@outlook.com,21917324884,Manaus,AM,4272.21,varejo,2019-10-30
CLT-0019,Vinícius Oliveira,13341232812,2000-06-30,vinicius.oliveira67@yahoo.com.br,47986995771,Goiânia,GO,18322.0,varejo,2021-05-05
CLT-0667,Yasmin Ribeiro Ferreira,3788119389,1988-10-25,yasmin.ferreira47@outlook.com,85937311775,Brasília,DF,36576.71,varejo,2015-04-17
CLT-0007,Diego Teixeira,16998543534,1955-02-17,diego.teixeira9@bol.com.br,,Brasília,DF,7378.19,varejo,2015-03-18
CLT-0703,Fátima Carvalho,89676353673,1953-03-01,fatima.carvalho68@outlook.com,61996377676,São Paulo,SP,18846.38,varejo,2017-11-15
CLT-0728,Vinícius Martins,50534941971,1963-08-31,vinicius.martins17@outlook.com,,Manaus,AM,1811.65,varejo,2023-10-19
CLT-0483,Samuel Oliveira Oliveira,75207020426,1965-08-20,,21991282574,Salvador,BA,3910.96,varejo,2018-11-05
CLT-0471,Isabela Monteiro Oliveira,91983210291,2071-12-11,,19922128695,Belo Horizonte,MG,43794.83,varejo,2015-01-12
CLT-0318,Eduarda Pereira,39587395923,1979-08-24,eduarda.pereira3@yahoo.com.br,31926531429,Belém,PA,3528.59,varejo,2015-11-20
CLT-0475,César Almeida,45080959481,2007-01-13,cesar.almeida94@bol.com.br,71933366293,Belém,PA,17682.72,varejo,2023-07-21
CLT-0803,Larissa Ribeiro,83792640532,1960-03-13,larissa.ribeiro38@outlook.com,19980239558,Curitiba,PR,5104.44,varejo,2020-11-25
CLT-0793,Érico Rocha,50811364034,1998-01-02,,85954564093,Florianopolis,SC,3037.99,varejo,2025-05-24
CLT-0224,Marcos Campos Barbosa,44386125904,1970-12-03,,31982398904,Florianópolis,SC,33932.29,varejo,2019-11-22
CLT-0538,Henrique Ribeiro Souza,1837530768,2003-09-19,henrique.souza20@hotmail.com,51999621244,São Paulo,SP,43523.15,varejo,2023-03-21
CLT-0763,Lucas Dias Campos,50617906701,1973-08-01,lucas.campos19@yahoo.com.br,31916331914,Curitiba,PR,6032.63,varejo,2020-02-09
CLT-0690,Kevin Santos Dias,51452058028,1994-01-03,kevin.dias35@bol.com.br,11957191469,Goiânia,GO,52202.46,private,2019-01-30
CLT-0212,Diego Nascimento,06005313122,1989-08-29,diego.nascimento7@bol.com.br,61962864105,Belém,PA,17205.37,private,2023-11-11
CLT-0746,Diego Rodrigues,18822063186,1956-07-08,diego.rodrigues32@yahoo.com.br,71920344659,Curitiba,PR,3183.37,premium,2024-10-04
CLT-0297,Felipe Campos,43244741759,1991-04-20,felipe.campos95@hotmail.com,85983673793,Florianópolis,SC,11444.92,varejo,2023-08-26
CLT-0015,Bruno Campos,37452991241,1992-12-03,bruno.campos97@gmail.com,,Vitória,ES,4397.12,varejo,2020-12-06
CLT-0450,Renato Cardoso Barbosa,3069358824,1993-11-23,,41960061193,Porto Alegre,RS,7105.38,premium,2017-04-30
CLT-0042,Érico Araújo Barbosa,10278681447,1953-02-14,erico.barbosa48@outlook.com,62990474279,Belo Horizonte,MG,9652.34,premium,2025-02-20
CLT-0571,Yasmin Rocha,7669194896,2007-10-25,yasmin.rocha43@bol.com.br,85915567062,Campinas,SP,8667.33,premium,2015-05-02
CLT-0271,Yasmin Souza,13020569815,1965-08-13,yasmin.souza57@outlook.com,62996539129,Salvador,BA,6839.69,varejo,2025-08-16
CLT-0330,Mariana Teixeira Gomes,58562614991,1964-04-14,mariana.gomes51@bol.com.br,11950289978,Florianópolis,SC,43918.78,premium,2015-08-04
CLT-0617,Larissa Souza,0288141128,1979-01-23,larissa.souza13@bol.com.br,31989392230,Brasília,DF,17802.96,private,2024-10-12
CLT-0235,Érico Rodrigues Araújo,75541108255,2007-07-10,,47996647088,Recife,PE,2752.95,varejo,2023-08-13
CLT-0191,Vinícius Gomes,11062737158,1981-06-06,vinicius.gomes14@outlook.com,71953209172,Curitiba,PR,4366.5,premium,2025-12-24
CLT-0172,Marcos Nascimento,95419876351,1968-07-02,,51980929846,Porto Alegre,RS,3491.7,premium,2020-08-20
CLT-0165,Wesley Dias,2798524013,2000-02-14,WESLEY.DIAS@HOTMAIL.COM,41960363053,Belo Horizonte,MG,56936.39,varejo,2024-07-12
CLT-0121,Diego Rodrigues,71837645208,1963-09-02,diego.rodrigues2@gmail.com,19958954255,Florianópolis,SC,6716.07,premium,2019-11-20
CLT-0220,Paulo Araújo,84357978630,1978-04-13,paulo.araujo13@gmail.com,61912726901,Salvador,BA,6642.39,varejo,2022-04-20
CLT-0216,Larissa Silva,73230085766,1963-12-26,larissa.silva71@hotmail.com,61972929020,Fortaleza,CE,35005.88,varejo,2016-08-06
CLT-0737,Eduarda Gomes,9396061047,1991-06-14,EDUARDA.GOMES@HOTMAIL.COM,62930332670,Curitiba,PR,2472.63,private,2017-10-22
CLT-0598,Bruno Nascimento Lima,33486497035,1958-10-26,bruno.lima16@gmail.com,81993727779,Campinas,SP,4093.8,varejo,2020-01-20
CLT-0296,Ana Rocha,04485157919,1996-04-28,ana.rocha94@outlook.com,21939902415,Belo Horizonte,MG,27947.34,varejo,2015-06-14
CLT-0503,Isabela Carvalho,02665686295,2005-09-23,isabela.carvalho76@yahoo.com.br,61983434344,Vitória,ES,10963.4,premium,2018-08-24
CLT-0131,Vinícius Moreira Martins,2518812520,1987-06-11,vinicius.martins26@hotmail.com,71959708258,Recife,PE,6673.11,premium,2021-02-20
CLT-0528,Bruno Silva,00916923273,1955-06-21,bruno.silva76@gmail.com,47997158533,Curitiba,PR,2646.81,varejo,2023-09-16
CLT-0225,Sofia Souza,63013674926,1982-01-07,sofia.souza8@gmail.com,19924688596,Curitiba,PR,19340.76,varejo,2021-03-04
CLT-0448,Felipe Pereira Teixeira,61212038437,1993-03-03,,62973229721,Campinas,SP,19930.59,premium,2018-10-14
CLT-0468,Kevin Araújo,23621921581,2062-10-09,kevin.araujo17@gmail.com,62910706997,Florianópolis,SC,4015.4,premium,2017-07-07
CLT-0223,Igor Martins,72942095481,1984-10-27,igor.martins14@yahoo.com.br,47988364534,São Paulo,SP,11791.11,premium,2023-06-13
CLT-0262,Gustavo Barbosa,74325122572,2005-08-23,gustavo.barbosa27@outlook.com,71964731341,Brasília,DF,6676.34,varejo,2016-09-22
CLT-0622,Yasmin Freitas,78302801041,2067-05-06,yasmin.freitas1@yahoo.com.br,62963974974,Salvador,BA,34375.37,varejo,2017-10-31
CLT-0512,Larissa Carvalho Campos,64509999001,1975-01-19,larissa.camposgmail.com,61988594733,Goiânia,GO,12752.65,premium,2020-03-31
CLT-0158,Natália  Rocha,79335548640,1954-02-12,natalia.rocha83@bol.com.br,81992159629,Rio De Janeiro,RJ,17282.91,varejo,2021-07-22
CLT-0605,Vinícius Costa,59227764149,1988-12-17,vinicius.costa97@hotmail.com,,Vitória,ES,50017.52,premium,2022-03-07
CLT-0587,Gustavo Rodrigues,49149860995,2006-11-27,gustavo.rodrigues76@hotmail.com,51944003341,Brasília,DF,47959.31,premium,2024-10-15
CLT-0376,Olívia Carvalho Rodrigues,66194588707,1977-03-02,olivia.rodrigues54@gmail.com,51993023718,Florianópolis,SC,15680.27,varejo,2021-01-17
CLT-0119,Priscila Ferreira,74064930853,1993-03-18,,71950943675,Goiânia,GO,3093.84,premium,2023-06-27
CLT-0134,Helena Martins,51868926860,1985-07-04,helena.martins33@outlook.com,47934593656,Brasília,DF,2821.78,varejo,2016-02-25
CLT-0055,Carla Barbosa,83644089268,1971-12-16,carla.barbosa30@bol.com.br,19972449592,Goiânia,GO,16070.38,premium,2018-07-05
CLT-0414,Kevin Lima,48016440373,1961-11-16,kevin.lima70@outlook.com,71987079752,Curitiba,PR,16711.84,varejo,2025-05-22
CLT-0525,Samuel Gomes,17948024559,2002-02-05,,11931532732,Manaus,AM,5393.0,private,2022-03-03
CLT-0488,Vera Campos,72021707548,1961-06-07,vera.campos67@bol.com.br,62977637070,São Paulo,SP,3187.89,private,2017-12-16
CLT-0739,Gabriela Rodrigues Araújo,74499987093,1997-03-29,gabriela.araujo59@outlook.com,41974415733,Porto Alegre,RS,11225.52,varejo,2024-01-27
CLT-0519,Otávio Freitas,84987455135,2060-05-31,otavio.freitas6@yahoo.com.br,31990433019,Porto Alegre,RS,2389.65,varejo,2015-06-24
CLT-0537,Kevin Freitas,78550113753,2002-11-27,kevin.freitas20@outlook.com,,Florianópolis,SC,17015.07,varejo,2024-12-13
CLT-0544,Otávio Monteiro,15976405356,1973-08-14,otavio.monteiro31@outlook.com,85985919188,Campinas,SP,7046.93,varejo,2018-07-24
CLT-0759,Otávio Martins,81678434073,2004-11-01,otavio.martins74@yahoo.com.br,19926038634,Goiânia,GO,50253.12,varejo,2019-03-05
CLT-0642,Bruno Moreira,43907054736,1951-11-06,bruno.moreira49@outlook.com,,Curitiba,PR,5565.02,premium,2017-02-26
CLT-0424,Yasmin Martins,36774620258,1950-02-07,yasmin.martins37@outlook.com,,Vitória,ES,35433.03,varejo,2019-11-25
CLT-0565,Juliana Freitas Santos,17262829682,1995-05-11,juliana.santos81@outlook.com,51996276345,Campinas,SP,,varejo,2025-07-04
CLT-0772,Samuel Dias,4829878192,1967-10-25,samuel.dias54@outlook.com,81951849844,Goiania,GO,6272.9,varejo,2015-10-02
CLT-0718,Eduarda Rodrigues Pereira,70051028745,1964-04-22,eduarda.pereira61@bol.com.br,11934103608,Fortaleza,CE,4851.88,varejo,2015-01-30
CLT-0556,Helena Silva,50095372346,1954-03-13,helena.silva88@yahoo.com.br,19934024652,Campinas,SP,54812.34,varejo,2019-12-06
CLT-0374,Henrique Freitas,72239594737,1997-11-26,henrique.freitas2@outlook.com,41936551692,Rio De Janeiro,RJ,3181.9,varejo,2015-05-01
CLT-0509,Paulo Barbosa Costa,83958558522,1964-11-29,paulo.costa61@hotmail.com,19966733292,Manaus,AM,6380.42,varejo,2024-09-02
CLT-0730,Felipe Gomes,38816878518,1953-12-17,felipe.gomes66@bol.com.br,71917496742,Florianópolis,SC,21530.6,premium,2023-07-25
CLT-0615,Thiago Santos Freitas,84101679301,2072-02-25,thiago.freitas86@yahoo.com.br,21926997561,Campinas,SP,3133.11,varejo,2016-11-11
CLT-0309,Larissa Campos Santos,12565237341,2004-06-15,larissa.santos92@bol.com.br,81990535009,Porto Alegre,RS,17449.08,premium,2024-12-21
CLT-0302,Ana Pereira,58512686120,1986-04-15,ana.pereira52@yahoo.com.br,47952244237,Rio De Janeiro,RJ,45364.69,varejo,2025-03-16
CLT-0232,Natália  Santos,18826170243,1977-07-05,natalia.santos39@outlook.com,61980173984,Goiânia,GO,1535.76,varejo,2024-11-01
CLT-0310,Otávio Gomes Silva,64303942904,2003-05-01,otavio.silva21@bol.com.br,85976498814,Fortaleza,CE,5638.78,varejo,2022-09-20
CLT-0649,Bruno Oliveira,56518871148,1978-06-13,bruno.oliveira50@outlook.com,19969151714,Salvador,BA,6122.21,varejo,2020-11-15
CLT-0211,César Campos,74220912418,1984-12-03,cesar.campos18@outlook.com,19911835476,Fortaleza,CE,5589.1,premium,2019-10-11
CLT-0047,Gabriela Barbosa,25952694958,1961-07-18,gabriela.barbosa52@bol.com.br,62959118780,Brasília,DF,52158.63,varejo,2017-06-16
CLT-0026,Isabela Nascimento Souza,58842474517,1969-08-25,isabela.souza94@hotmail.com,41975116992,Curitiba,PR,4828.0,premium,2020-12-06
CLT-0095,Isabela Dias,67014508993,1960-02-22,isabela.dias73@yahoo.com.br,61995049570,Goiânia,GO,5208.88,varejo,2024-09-15
CLT-0030,Isabela Rodrigues,65766156545,1955-11-23,isabela.rodrigues65@bol.com.br,81920992494,Rio De Janeiro,RJ,7068.93,varejo,2017-02-03
CLT-0479,Mariana Barbosa,53322273938,1960-11-29,mariana.barbosa77@hotmail.com,51969578760,Belo Horizonte,MG,6340.25,premium,2019-12-25
CLT-0631,César Freitas,78417837659,1990-10-09,cesar.freitas90@gmail.com,41995813284,São Paulo,SP,46348.22,varejo,2021-03-01
CLT-0443,César Freitas,96617718249,1985-10-12,cesar.freitas19@outlook.com,19916859957,Porto Alegre,RS,3938.13,premium,2015-01-24
CLT-0638,Érico Monteiro Barbosa,05058353458,1993-05-25,erico.barbosa61@yahoo.com.br,61982043456,Campinas,SP,6106.14,varejo,2020-05-15
CLT-0169,Henrique Rodrigues,87734778485,1959-09-11,henrique.rodrigues64@gmail.com,11915178051,Brasília,DF,3438.56,premium,2025-04-02
CLT-0462,Diego Carvalho,55107409131,1979-12-19,diego.carvalho11@outlook.com,81993157355,Belo Horizonte,MG,3414.03,varejo,2015-06-06
CLT-0595,Larissa Gomes,17882426559,1987-09-06,larissa.gomes24@bol.com.br,,Florianópolis,SC,1770.0,private,2025-04-27
CLT-0284,Sofia Ribeiro,51315285478,1975-04-15,sofia.ribeiro16@yahoo.com.br,62961571628,Vitória,ES,9042.37,premium,2022-02-14
CLT-0249,João Oliveira Rodrigues,67782659608,1974-03-18,joao.rodrigues86@outlook.com,21933696304,Vitória,ES,18739.48,varejo,2022-05-02
CLT-0751,Larissa Costa Silva,29555100510,1998-11-15,larissa.silva33@gmail.com,62998105193,Recife,PE,6724.11,premium,2018-11-17
CLT-0233,Ana Araújo,72568621102,1988-12-07,ana.araujo43@gmail.com,19948741852,Fortaleza,CE,13751.54,varejo,2015-03-07
CLT-0372,Vera Dias,06955607676,1956-09-12,vera.dias92@outlook.com,,Campinas,SP,5207.5,premium,2018-07-19
